t        CFL_adv    |du|       |dv|       |du/dt|    |dv/dt|    k      |dp|
0.0825   2.7127e-02 1.5280e-03 2.2141e-02 3.0561e+00 4.4282e+01 99999  1.1316e-05
0.0830   2.7142e-02 1.5183e-03 2.2139e-02 3.0366e+00 4.4279e+01 99999  1.1262e-05
0.0835   2.7157e-02 1.5087e-03 2.2138e-02 3.0174e+00 4.4276e+01 99999  1.1209e-05
0.0840   2.7172e-02 1.4992e-03 2.2136e-02 2.9984e+00 4.4273e+01 99999  1.1155e-05
0.0845   2.7187e-02 1.4904e-03 2.2135e-02 2.9808e+00 4.4270e+01 99999  1.1103e-05
0.0850   2.7201e-02 1.4818e-03 2.2133e-02 2.9635e+00 4.4267e+01 99999  1.1051e-05
0.0855   2.7216e-02 1.4732e-03 2.2132e-02 2.9463e+00 4.4264e+01 99999  1.1000e-05
0.0860   2.7230e-02 1.4646e-03 2.2131e-02 2.9293e+00 4.4261e+01 99999  1.0949e-05
0.0865   2.7245e-02 1.4562e-03 2.2129e-02 2.9123e+00 4.4258e+01 99999  1.0898e-05
0.0870   2.7259e-02 1.4478e-03 2.2128e-02 2.8955e+00 4.4256e+01 99999  1.0849e-05
0.0875   2.7273e-02 1.4394e-03 2.2126e-02 2.8788e+00 4.4253e+01 99999  1.0799e-05
0.0880   2.7287e-02 1.4311e-03 2.2125e-02 2.8622e+00 4.4250e+01 99999  1.0750e-05
0.0885   2.7300e-02 1.4229e-03 2.2124e-02 2.8458e+00 4.4248e+01 99999  1.0702e-05
0.0890   2.7314e-02 1.4147e-03 2.2123e-02 2.8295e+00 4.4245e+01 99999  1.0654e-05
0.0895   2.7328e-02 1.4066e-03 2.2121e-02 2.8133e+00 4.4242e+01 99999  1.0607e-05
0.0900   2.7341e-02 1.3986e-03 2.2120e-02 2.7972e+00 4.4240e+01 99999  1.0560e-05
0.0905   2.7354e-02 1.3906e-03 2.2119e-02 2.7812e+00 4.4237e+01 99999  1.0513e-05
0.0910   2.7367e-02 1.3827e-03 2.2117e-02 2.7654e+00 4.4235e+01 99999  1.0467e-05
0.0915   2.7380e-02 1.3748e-03 2.2116e-02 2.7496e+00 4.4233e+01 99999  1.0422e-05
0.0920   2.7393e-02 1.3670e-03 2.2115e-02 2.7340e+00 4.4230e+01 99999  1.0377e-05
0.0925   2.7406e-02 1.3593e-03 2.2114e-02 2.7185e+00 4.4228e+01 99999  1.0332e-05
0.0930   2.7419e-02 1.3516e-03 2.2113e-02 2.7032e+00 4.4225e+01 99999  1.0288e-05
0.0935   2.7432e-02 1.3440e-03 2.2112e-02 2.6879e+00 4.4223e+01 99999  1.0244e-05
0.0940   2.7444e-02 1.3364e-03 2.2110e-02 2.6728e+00 4.4221e+01 99999  1.0201e-05
0.0945   2.7457e-02 1.3289e-03 2.2109e-02 2.6577e+00 4.4219e+01 99999  1.0158e-05
0.0950   2.7469e-02 1.3214e-03 2.2108e-02 2.6428e+00 4.4216e+01 99999  1.0115e-05
0.0955   2.7481e-02 1.3140e-03 2.2107e-02 2.6280e+00 4.4214e+01 99999  1.0073e-05
0.0960   2.7493e-02 1.3067e-03 2.2106e-02 2.6134e+00 4.4212e+01 99999  1.0031e-05
0.0965   2.7505e-02 1.2994e-03 2.2105e-02 2.5988e+00 4.4210e+01 99999  9.9899e-06
0.0970   2.7517e-02 1.2922e-03 2.2104e-02 2.5844e+00 4.4208e+01 99999  9.9489e-06
0.0975   2.7529e-02 1.2850e-03 2.2103e-02 2.5700e+00 4.4206e+01 99999  9.9082e-06
0.0980   2.7541e-02 1.2779e-03 2.2102e-02 2.5558e+00 4.4204e+01 99999  9.8680e-06
0.0985   2.7553e-02 1.2708e-03 2.2101e-02 2.5417e+00 4.4202e+01 99999  9.8280e-06
0.0990   2.7564e-02 1.2638e-03 2.2100e-02 2.5277e+00 4.4200e+01 99999  9.7885e-06
0.0995   2.7576e-02 1.2569e-03 2.2099e-02 2.5138e+00 4.4198e+01 99999  9.7493e-06
0.1000   2.7587e-02 1.2500e-03 2.2098e-02 2.5000e+00 4.4196e+01 99999  9.7105e-06
0.1005   2.7598e-02 1.2432e-03 2.2097e-02 2.4863e+00 4.4194e+01 99999  9.6720e-06
0.1010   2.7609e-02 1.2364e-03 2.2096e-02 2.4728e+00 4.4192e+01 99999  9.6339e-06
0.1015   2.7621e-02 1.2297e-03 2.2095e-02 2.4593e+00 4.4190e+01 99999  9.5960e-06
0.1020   2.7632e-02 1.2230e-03 2.2094e-02 2.4460e+00 4.4188e+01 99999  9.5586e-06
0.1025   2.7643e-02 1.2164e-03 2.2093e-02 2.4327e+00 4.4187e+01 99999  9.5214e-06
0.1030   2.7653e-02 1.2098e-03 2.2092e-02 2.4196e+00 4.4185e+01 99999  9.4846e-06
0.1035   2.7664e-02 1.2033e-03 2.2092e-02 2.4065e+00 4.4183e+01 99999  9.4481e-06
0.1040   2.7675e-02 1.1968e-03 2.2091e-02 2.3936e+00 4.4181e+01 99999  9.4119e-06
0.1045   2.7686e-02 1.1904e-03 2.2090e-02 2.3807e+00 4.4180e+01 99999  9.3760e-06
0.1050   2.7696e-02 1.1840e-03 2.2089e-02 2.3680e+00 4.4178e+01 99999  9.3404e-06
0.1055   2.7707e-02 1.1777e-03 2.2088e-02 2.3554e+00 4.4176e+01 99999  9.3051e-06
0.1060   2.7717e-02 1.1714e-03 2.2087e-02 2.3428e+00 4.4175e+01 99999  9.2702e-06
0.1065   2.7727e-02 1.1652e-03 2.2086e-02 2.3304e+00 4.4173e+01 99999  9.2355e-06
