Iteration, Residual
941, 3.075593e+00
942, 3.066132e+00
943, 3.056702e+00
944, 3.047300e+00
945, 3.037928e+00
946, 3.028586e+00
947, 3.019272e+00
948, 3.009988e+00
949, 3.000733e+00
950, 2.991506e+00
951, 2.982309e+00
952, 2.973140e+00
953, 2.964000e+00
954, 2.954889e+00
955, 2.945806e+00
956, 2.936751e+00
957, 2.927725e+00
958, 2.918727e+00
959, 2.909757e+00
960, 2.900815e+00
961, 2.891900e+00
962, 2.883014e+00
963, 2.874156e+00
964, 2.865325e+00
965, 2.856522e+00
966, 2.847746e+00
967, 2.838997e+00
968, 2.830276e+00
969, 2.821582e+00
970, 2.812915e+00
971, 2.804276e+00
972, 2.795663e+00
973, 2.787077e+00
974, 2.778518e+00
975, 2.769985e+00
976, 2.761479e+00
977, 2.753000e+00
978, 2.744547e+00
979, 2.736120e+00
980, 2.727719e+00
981, 2.719345e+00
982, 2.710997e+00
983, 2.702675e+00
984, 2.694379e+00
985, 2.686108e+00
986, 2.677863e+00
987, 2.669644e+00
988, 2.661451e+00
989, 2.653283e+00
990, 2.645140e+00
991, 2.637023e+00
992, 2.628931e+00
993, 2.620864e+00
994, 2.612823e+00
995, 2.604806e+00
996, 2.596814e+00
997, 2.588847e+00
998, 2.580905e+00
999, 2.572988e+00
1000, 2.565095e+00
1001, 2.557227e+00
1002, 2.549383e+00
1003, 2.541563e+00
1004, 2.533768e+00
1005, 2.525997e+00
1006, 2.518251e+00
1007, 2.510528e+00
1008, 2.502829e+00
1009, 2.495154e+00
1010, 2.487503e+00
1011, 2.479876e+00
1012, 2.472272e+00
1013, 2.464692e+00
1014, 2.457136e+00
1015, 2.449603e+00
1016, 2.442093e+00
1017, 2.434607e+00
1018, 2.427144e+00
1019, 2.419704e+00
1020, 2.412287e+00
1021, 2.404893e+00
1022, 2.397522e+00
1023, 2.390174e+00
1024, 2.382849e+00
1025, 2.375546e+00
1026, 2.368266e+00
1027, 2.361009e+00
1028, 2.353774e+00
1029, 2.346561e+00
1030, 2.339371e+00
1031, 2.332203e+00
1032, 2.325058e+00
1033, 2.317934e+00
1034, 2.310833e+00
1035, 2.303753e+00
1036, 2.296696e+00
1037, 2.289660e+00
1038, 2.282647e+00
1039, 2.275654e+00
1040, 2.268684e+00
1041, 2.261735e+00
1042, 2.254808e+00
1043, 2.247902e+00
1044, 2.241017e+00
1045, 2.234154e+00
1046, 2.227312e+00
1047, 2.220491e+00
1048, 2.213691e+00
1049, 2.206913e+00
1050, 2.200155e+00
1051, 2.193418e+00
1052, 2.186702e+00
1053, 2.180007e+00
1054, 2.173332e+00
1055, 2.166679e+00
1056, 2.160045e+00
1057, 2.153433e+00
1058, 2.146840e+00
1059, 2.140268e+00
1060, 2.133717e+00
1061, 2.127185e+00
1062, 2.120674e+00
1063, 2.114183e+00
1064, 2.107712e+00
1065, 2.101261e+00
1066, 2.094830e+00
1067, 2.088419e+00
1068, 2.082027e+00
1069, 2.075656e+00
1070, 2.069304e+00
1071, 2.062971e+00
1072, 2.056659e+00
1073, 2.050365e+00
1074, 2.044091e+00
1075, 2.037837e+00
1076, 2.031602e+00
1077, 2.025386e+00
1078, 2.019189e+00
1079, 2.013011e+00
1080, 2.006853e+00
1081, 2.000713e+00
1082, 1.994593e+00
1083, 1.988491e+00
1084, 1.982408e+00
1085, 1.976344e+00
1086, 1.970299e+00
1087, 1.964272e+00
1088, 1.958264e+00
1089, 1.952274e+00
1090, 1.946303e+00
1091, 1.940350e+00
1092, 1.934416e+00
1093, 1.928500e+00
1094, 1.922602e+00
1095, 1.916722e+00
1096, 1.910861e+00
1097, 1.905017e+00
1098, 1.899192e+00
1099, 1.893384e+00
1100, 1.887595e+00
1101, 1.881823e+00
1102, 1.876069e+00
1103, 1.870333e+00
1104, 1.864614e+00
1105, 1.858913e+00
1106, 1.853230e+00
1107, 1.847564e+00
1108, 1.841916e+00
1109, 1.836285e+00
1110, 1.830671e+00
1111, 1.825075e+00
1112, 1.819496e+00
1113, 1.813934e+00
1114, 1.808389e+00
1115, 1.802861e+00
1116, 1.797351e+00
1117, 1.791857e+00
1118, 1.786380e+00
1119, 1.780920e+00
1120, 1.775477e+00
1121, 1.770051e+00
1122, 1.764641e+00
1123, 1.759248e+00
1124, 1.753872e+00
1125, 1.748512e+00
1126, 1.743168e+00
1127, 1.737842e+00
1128, 1.732531e+00
1129, 1.727237e+00
1130, 1.721959e+00
1131, 1.716697e+00
1132, 1.711452e+00
1133, 1.706222e+00
1134, 1.701009e+00
1135, 1.695812e+00
1136, 1.690631e+00
1137, 1.685465e+00
1138, 1.680316e+00
1139, 1.675183e+00
1140, 1.670065e+00
1141, 1.664963e+00
1142, 1.659876e+00
1143, 1.654806e+00
1144, 1.649751e+00
1145, 1.644711e+00
1146, 1.639687e+00
1147, 1.634678e+00
1148, 1.629685e+00
1149, 1.624707e+00
1150, 1.619745e+00
1151, 1.614797e+00
1152, 1.609865e+00
1153, 1.604948e+00
1154, 1.600046e+00
1155, 1.595159e+00
1156, 1.590288e+00
1157, 1.585431e+00
1158, 1.580589e+00
1159, 1.575762e+00
1160, 1.570950e+00
1161, 1.566152e+00
1162, 1.561370e+00
1163, 1.556602e+00
1164, 1.551848e+00
1165, 1.547110e+00
1166, 1.542386e+00
1167, 1.537676e+00
1168, 1.532981e+00
1169, 1.528300e+00
1170, 1.523633e+00
1171, 1.518981e+00
1172, 1.514344e+00
1173, 1.509720e+00
1174, 1.505111e+00
1175, 1.500516e+00
1176, 1.495934e+00
1177, 1.491367e+00
1178, 1.486814e+00
1179, 1.482275e+00
1180, 1.477750e+00
1181, 1.473239e+00
1182, 1.468742e+00
1183, 1.464258e+00
1184, 1.459788e+00
1185, 1.455332e+00
1186, 1.450890e+00
1187, 1.446461e+00
1188, 1.442046e+00
1189, 1.437644e+00
1190, 1.433256e+00
1191, 1.428881e+00
1192, 1.424520e+00
1193, 1.420172e+00
1194, 1.415838e+00
1195, 1.411517e+00
1196, 1.407209e+00
1197, 1.402914e+00
1198, 1.398632e+00
1199, 1.394364e+00
1200, 1.390108e+00
1201, 1.385866e+00
1202, 1.381637e+00
1203, 1.377421e+00
1204, 1.373217e+00
1205, 1.369027e+00
1206, 1.364849e+00
1207, 1.360684e+00
1208, 1.356532e+00
1209, 1.352393e+00
1210, 1.348266e+00
1211, 1.344152e+00
1212, 1.340051e+00
1213, 1.335962e+00
1214, 1.331885e+00
1215, 1.327822e+00
1216, 1.323770e+00
1217, 1.319731e+00
1218, 1.315705e+00
1219, 1.311691e+00
1220, 1.307689e+00
1221, 1.303699e+00
1222, 1.299722e+00
1223, 1.295756e+00
1224, 1.291803e+00
1225, 1.287862e+00
1226, 1.283934e+00
1227, 1.280017e+00
1228, 1.276112e+00
1229, 1.272219e+00
1230, 1.268338e+00
1231, 1.264469e+00
1232, 1.260612e+00
1233, 1.256766e+00
1234, 1.252933e+00
1235, 1.249111e+00
1236, 1.245301e+00
1237, 1.241502e+00
1238, 1.237715e+00
1239, 1.233940e+00
1240, 1.230177e+00
1241, 1.226424e+00
1242, 1.222684e+00
1243, 1.218954e+00
1244, 1.215237e+00
1245, 1.211530e+00
1246, 1.207835e+00
